name,main_cuisine,tags
Bluelime,Beverage,bluelim chocol coffe good dhaka beverag platform deliveri
Bluelime,Beverage,bluelim perfect dhaka beverag platform deliveri
Bluelime,Beverage,bluelim averag order berri juic seem juic jaam spice also good faluda okay dhaka beverag platform deliveri
Encantos,Fast Food,encanto good pasta dhaka fast food dine
Encantos,Fast Food,encanto food tast great alway dhaka fast food dine
Encantos,Fast Food,encanto food alway fresh tasti packag except good dhaka fast food dine
Encantos,Fast Food,encanto tast good portion poor compair price dhaka fast food dine
Encantos,Fast Food,encanto late order food cold dhaka fast food dine
Encantos,Fast Food,encanto realli bad experi dhaka fast food dine
Encantos,Fast Food,encanto sauc dhaka fast food dine
Encantos,Fast Food,encanto best thai soup ever dhaka fast food dine
Encantos,Fast Food,encanto get parcel rider restaur cctv prove paid fulli time dhaka fast food dine
Encantos,Fast Food,encanto dhaka fast food dine
Encantos,Fast Food,encanto charg taka averag contain dhaka fast food dine
Encantos,Fast Food,encanto chowmein good way much salt hardli chicken dhaka fast food dine
Encantos,Fast Food,encanto portion could better tast good dhaka fast food dine
Encantos,Fast Food,encanto like tast pasta small portion size dhaka fast food dine
Encantos,Fast Food,encanto thai soup tast realli good quantiti soup prawn soup could littl consid price dhaka fast food dine
Encantos,Fast Food,encanto highli recommend tast top notch dhaka fast food dine
Encantos,Fast Food,encanto food good price taka pizza joint dhaka fast food dine
Encantos,Fast Food,encanto dhaka fast food dine
Encantos,Fast Food,encanto good dhaka fast food dine
Encantos,Fast Food,encanto burger tast differ also delici pleas hold tast futur dhaka fast food dine
Encantos,Fast Food,encanto noth much special accord price dhaka fast food dine
Encantos,Fast Food,encanto lemonad tast realli mark everi sip geet refresh pleas keep tast alway packag also good thank dhaka fast food dine
Sakhora Pizza & Burger,Fast Food,sakhora pizza burger dhaka fast food platform deliveri
Fire Club Pizza,Italian,fire club pizza dhaka italian platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc small quantiti food describ dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc baje dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc wedgeswa extrem spici like limit dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc offlin servic better onlin servic poor dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc averag dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc poor dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc quantiti poor dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc bad food dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc normal pasta stale smell dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc dhaka fast food platform deliveri
American Fried Chicken (AFC),Fast Food,american fri chicken afc dhaka fast food platform deliveri
Khabarer Adda,Rice Dishes,khabar adda dhaka rice dish platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen tasteless food almost vomit money gone forev dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen poor tast rooten smell rice even get half roast order polao chicken roast worst tast dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen food bad dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen foodtast need improv chicken pc gave small gravi quantiti price item heavi pricevalu reallydissatifi food qualiti dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen tast good chicken egg small littl gravi dish look noth like imag dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen food tast good dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen good dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen tast good amount food satisfactori dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen better dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen worst food ever tast never order food stall dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen rice roast good dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen one word itz total bad cannot order furthrr restaur tast food itz tast less food provid dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen chicken frozen long that much good insid chicken black dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen avoid restaur month cuz separ curri option gave tri today order moongdal chicken tehari special chicken curri polao everyth dri dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen love food dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen food qualiti much poor dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen mix long black hair dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen better dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen liter chicken basic bean onion sweet spici rice gave call fri rice call vat vaja dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen order chicken biriyani shahi egg food arriv hot chicken piec biriyani egg biriyani noth shahi boil egg tasteless gravi dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen spici found hair food chicken less meat dhaka bangladeshi platform deliveri
Nasima's Kitchen,Bangladeshi,nasima kitchen much chicken veggi describ menu dhaka bangladeshi platform deliveri
Shilpa's Kitchen-Pallabi,Bangladeshi,shilpa kitchen pallabi dhaka bangladeshi platform deliveri
Make N Take,Fast Food,make n take dhaka fast food platform deliveri
Hot Pot,Snacks,hot pot dhaka snack platform deliveri
Ghoroa Khabar,Bangladeshi,ghoroa khabar dhaka bangladeshi platform deliveri
Khudalagse Kitchen,Bangladeshi,khudalags kitchen dhaka bangladeshi platform deliveri
Narrow's Kitchen,Fast Food,narrow kitchen dhaka fast food platform deliveri
Ddallass,Fast Food,ddallass dhaka fast food platform deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago food tasti like befoe dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago took hour provid food dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago qualiti almost nehari total poor dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago good tast dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago chicken insid dri much gravi top dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago qualiti poor burn paratha serv dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago cold nan dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago good food dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago packag disappoint invest money good packag like purnima hotel dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago bit oili dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago fresh tasti food price high dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago best kichuri dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago late deliveri estim time dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago boal fish good dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago time dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago im happi dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago good dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago deliv order mention full deliv half dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago best yummi khichuri beef bhuna best dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago long way go dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago quantiti salad less food qualiti good dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago food good bt took much time dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago food good dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago good dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago order rumali roti gave unprofession work need improv servic dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago disappoint quantiti sheek kabab price thumbnail show multipl piec sheek dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago deliveri soo late food tasti dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago order chaap deliver boti kabab disappoint dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago good job dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago hype restaur expens food deserv price dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago order beef khichuri quantiti good salti extra scent mustard oil annoy provid salad though expect pick time deliveri man horribl minut dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago portion sonali chicken given small bare meat dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago food good deliveri time horribl dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago tast good fresh quantiti enough dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago dhaka bangladeshi vendor deliveri
Abesh Hotel & Biryani House Delivery - Mirpur 2 (pandago),Bangladeshi,abesh hotel biryani hous deliveri mirpur pandago chicken soup littl overpr good order bhaji gave wrong item dhaka bangladeshi vendor deliveri
